,0
16864,False
16865,True
16866,False
16867,False
16868,True
16869,True
16870,True
16871,True
16872,True
16873,True
16874,True
16875,True
16876,True
16877,True
16878,False
16879,False
16880,True
16881,True
16882,False
16883,True
16884,True
16885,True
16886,False
16887,False
16888,True
16889,True
16890,True
16891,False
16892,True
16893,True
16894,False
16895,True
16896,False
16897,True
16898,True
16899,False
16900,True
16901,True
16902,True
16903,True
16904,True
16905,True
16906,True
16907,False
16908,True
16909,True
16910,True
16911,True
16912,False
16913,True
16914,True
16915,False
16916,False
16917,True
16918,False
16919,True
16920,False
16921,True
16922,True
16923,True
16924,False
16925,True
16926,True
16927,True
16928,True
16929,True
16930,True
16931,False
16932,True
16933,False
16934,True
16935,True
16936,True
16937,True
16938,True
16939,True
16940,False
16941,True
16942,True
16943,True
16944,True
16945,True
16946,False
16947,True
16948,True
16949,True
16950,True
16951,True
16952,True
16953,False
16954,True
16955,False
16956,True
16957,True
16958,True
16959,True
16960,True
16961,True
16962,True
16963,True
16964,False
16965,True
16966,True
16967,True
16968,True
16969,True
16970,False
16971,False
16972,True
16973,True
16974,False
16975,True
16976,True
16977,False
16978,True
16979,False
16980,False
16981,True
16982,True
16983,True
16984,True
16985,True
16986,True
16987,True
16988,False
16989,True
16990,True
16991,True
16992,False
16993,True
16994,True
16995,True
16996,False
16997,True
16998,False
16999,True
17000,False
17001,False
17002,False
17003,True
17004,True
17005,True
17006,True
17007,True
17008,True
17009,True
17010,False
17011,False
17012,False
17013,False
17014,False
17015,True
17016,True
17017,False
17018,True
17019,True
17020,True
17021,True
17022,True
17023,True
17024,True
17025,True
17026,False
17027,True
17028,True
17029,True
17030,True
17031,True
17032,False
17033,True
17034,True
17035,True
17036,True
17037,True
17038,False
17039,True
17040,True
17041,True
17042,True
17043,True
17044,True
17045,True
17046,True
17047,True
17048,False
17049,True
17050,True
17051,True
17052,True
17053,True
17054,True
17055,True
17056,False
17057,True
17058,True
17059,False
17060,True
17061,True
17062,False
17063,True
17064,True
17065,True
17066,True
17067,True
17068,True
17069,True
17070,True
17071,True
17072,True
17073,True
17074,True
17075,False
17076,True
17077,True
17078,True
17079,True
17080,False
17081,True
17082,True
17083,True
17084,True
17085,True
17086,True
17087,True
17088,True
17089,False
17090,True
17091,False
17092,False
17093,True
17094,True
17095,True
17096,True
17097,False
17098,True
17099,True
17100,True
17101,False
17102,True
17103,True
17104,True
17105,True
17106,True
17107,True
17108,True
17109,True
17110,True
17111,True
17112,True
17113,True
17114,True
17115,True
17116,True
17117,True
17118,True
17119,True
17120,True
17121,True
17122,True
17123,True
17124,True
17125,False
17126,True
17127,True
17128,True
17129,True
17130,True
17131,True
17132,True
17133,True
17134,True
17135,True
17136,True
17137,False
17138,True
17139,True
17140,True
17141,True
17142,True
17143,True
17144,True
17145,False
17146,True
17147,True
17148,True
17149,True
17150,True
17151,True
17152,True
17153,False
17154,True
17155,True
17156,True
17157,True
17158,False
17159,True
17160,True
17161,False
17162,False
17163,True
17164,False
17165,True
17166,False
17167,True
17168,True
17169,False
17170,True
17171,True
17172,True
17173,True
17174,False
17175,True
17176,True
17177,False
17178,True
17179,False
17180,True
17181,True
17182,True
17183,True
17184,True
17185,False
17186,True
17187,True
17188,False
17189,True
17190,True
17191,True
17192,False
17193,True
17194,True
17195,True
17196,True
17197,False
17198,True
17199,False
17200,True
17201,True
17202,False
17203,True
17204,False
17205,False
17206,False
17207,True
17208,True
17209,True
17210,True
17211,True
17212,True
17213,True
17214,True
17215,True
17216,True
17217,True
17218,True
17219,True
17220,True
17221,False
17222,True
17223,True
17224,True
17225,True
17226,True
17227,False
17228,True
17229,False
17230,True
17231,False
17232,True
17233,True
17234,True
17235,True
17236,False
17237,False
17238,True
17239,True
17240,True
17241,True
17242,True
17243,False
17244,True
17245,True
17246,True
17247,False
17248,True
17249,True
17250,True
17251,True
17252,True
17253,True
17254,True
17255,True
17256,True
17257,False
17258,True
17259,True
17260,True
17261,False
17262,False
17263,True
17264,False
17265,True
17266,True
17267,False
17268,True
17269,True
17270,True
17271,True
17272,True
17273,True
17274,True
17275,True
17276,False
17277,False
17278,True
17279,True
17280,True
17281,True
17282,True
17283,True
17284,True
17285,True
17286,False
17287,True
17288,True
17289,True
17290,False
17291,True
17292,True
17293,True
17294,True
17295,False
17296,True
17297,True
17298,True
17299,True
17300,True
17301,True
17302,True
17303,True
17304,True
17305,True
17306,True
17307,True
17308,True
17309,True
17310,True
17311,True
17312,True
17313,True
17314,True
17315,False
17316,True
17317,True
17318,True
17319,True
17320,True
17321,True
17322,True
17323,True
17324,True
17325,True
17326,True
17327,True
17328,True
17329,True
17330,True
17331,False
17332,False
17333,True
17334,True
17335,True
17336,False
17337,False
17338,True
17339,True
17340,True
17341,True
17342,True
17343,False
17344,True
17345,True
17346,True
17347,True
17348,True
17349,True
17350,True
17351,False
17352,False
17353,True
17354,True
17355,False
17356,True
17357,True
17358,True
17359,True
17360,True
17361,True
17362,True
17363,True
17364,False
17365,True
17366,True
17367,True
17368,True
17369,True
17370,True
17371,True
17372,True
17373,True
17374,True
17375,False
17376,False
17377,True
17378,True
17379,True
17380,False
17381,True
17382,True
17383,True
17384,True
17385,True
17386,True
17387,True
17388,True
17389,False
17390,False
17391,True
17392,True
17393,True
17394,True
17395,True
17396,True
17397,True
17398,True
17399,True
17400,True
17401,True
17402,False
17403,False
17404,True
17405,True
17406,False
17407,False
17408,True
17409,True
17410,True
17411,True
17412,False
17413,True
17414,False
17415,True
17416,True
17417,True
17418,False
17419,False
17420,True
17421,True
17422,False
17423,True
17424,False
17425,True
17426,True
17427,True
17428,True
17429,True
17430,True
17431,True
17432,True
17433,False
17434,True
17435,False
17436,False
17437,True
17438,False
17439,True
17440,True
17441,True
17442,True
17443,True
17444,True
17445,True
17446,True
17447,True
17448,False
17449,True
17450,False
17451,False
17452,True
17453,True
17454,True
17455,True
17456,True
17457,False
17458,False
17459,True
17460,False
17461,False
17462,True
17463,True
17464,False
17465,False
17466,True
17467,True
17468,False
17469,False
17470,False
17471,True
17472,True
17473,False
17474,False
17475,True
17476,True
17477,True
17478,True
17479,True
17480,True
17481,True
17482,True
17483,True
17484,True
17485,True
17486,True
17487,True
17488,True
17489,True
17490,True
17491,True
17492,True
17493,True
17494,True
17495,True
17496,True
17497,True
17498,True
17499,True
17500,False
17501,True
17502,True
17503,True
17504,True
17505,False
17506,True
17507,True
17508,True
17509,True
17510,True
17511,True
17512,True
17513,True
17514,True
17515,True
17516,True
17517,True
17518,True
17519,True
17520,False
17521,True
17522,True
17523,True
17524,False
17525,True
17526,True
17527,True
17528,True
17529,True
17530,False
17531,True
17532,True
17533,True
17534,True
17535,True
17536,False
17537,True
17538,True
17539,True
17540,True
17541,True
17542,True
17543,True
17544,True
17545,True
17546,False
17547,True
17548,True
17549,True
17550,True
17551,True
17552,False
17553,True
17554,False
17555,True
17556,True
17557,False
17558,True
17559,True
17560,False
17561,True
17562,True
17563,False
17564,False
17565,True
17566,True
17567,True
17568,True
17569,True
17570,True
17571,True
17572,True
17573,True
17574,False
17575,False
17576,True
17577,True
17578,False
17579,True
17580,True
17581,True
17582,True
17583,True
17584,True
17585,True
17586,True
17587,False
17588,True
17589,True
17590,True
17591,True
17592,True
17593,True
17594,True
17595,True
17596,True
17597,False
17598,True
17599,True
17600,True
17601,True
17602,True
17603,True
17604,True
17605,True
17606,True
17607,True
17608,True
17609,True
17610,True
17611,True
17612,True
17613,True
17614,True
17615,False
17616,False
17617,False
17618,True
17619,True
17620,True
17621,False
17622,False
17623,False
17624,True
17625,False
17626,False
17627,True
17628,False
17629,False
17630,True
17631,True
17632,True
17633,True
17634,True
17635,False
17636,False
17637,True
17638,False
17639,True
17640,True
17641,True
17642,True
17643,True
17644,False
17645,True
17646,True
17647,True
17648,True
17649,True
17650,True
17651,True
17652,True
17653,True
17654,False
17655,False
17656,True
17657,False
17658,False
17659,True
17660,True
17661,True
17662,False
17663,True
17664,True
17665,True
17666,True
17667,True
17668,True
17669,True
17670,False
17671,True
17672,True
17673,True
17674,True
17675,True
17676,True
17677,True
17678,True
17679,True
17680,True
17681,True
17682,True
17683,False
17684,True
17685,True
17686,False
17687,False
17688,True
17689,True
17690,True
17691,True
17692,True
17693,True
17694,True
17695,False
17696,False
17697,True
17698,True
17699,True
17700,True
17701,True
17702,True
17703,True
17704,True
17705,True
17706,True
17707,True
17708,True
17709,True
17710,True
17711,True
17712,True
17713,True
17714,True
17715,True
17716,True
17717,True
17718,False
17719,False
17720,True
17721,True
17722,True
17723,True
17724,False
17725,True
17726,True
17727,True
17728,True
17729,True
17730,True
17731,True
17732,True
17733,True
17734,False
17735,True
17736,True
17737,False
17738,True
17739,True
17740,True
17741,True
17742,True
17743,True
17744,False
17745,True
17746,True
17747,True
17748,True
17749,True
17750,True
17751,True
17752,True
17753,True
17754,True
17755,False
17756,False
17757,True
17758,True
17759,True
17760,True
17761,True
17762,True
17763,True
17764,True
17765,True
17766,True
17767,False
17768,True
17769,False
17770,True
17771,True
17772,False
17773,False
17774,True
17775,True
17776,True
17777,True
17778,True
17779,True
17780,True
17781,True
17782,True
17783,False
17784,True
17785,True
17786,True
17787,False
17788,True
17789,True
17790,True
17791,True
17792,False
17793,False
17794,False
17795,True
17796,False
17797,False
17798,True
17799,True
17800,True
17801,True
17802,False
17803,True
17804,True
17805,True
17806,True
17807,True
17808,True
17809,True
17810,True
17811,False
17812,True
17813,True
17814,False
17815,True
17816,True
17817,True
17818,False
17819,False
17820,False
17821,True
17822,True
17823,True
17824,False
17825,True
17826,True
17827,True
17828,True
17829,True
17830,False
17831,True
17832,True
17833,True
17834,True
17835,True
17836,True
17837,True
17838,True
17839,True
17840,False
17841,False
17842,True
17843,False
17844,True
17845,False
17846,True
17847,True
17848,True
17849,True
17850,True
17851,True
17852,False
17853,True
17854,False
17855,True
17856,True
17857,True
17858,True
17859,True
17860,False
17861,True
17862,True
17863,True
17864,True
17865,True
17866,True
17867,False
17868,True
17869,True
17870,True
17871,True
17872,True
17873,False
17874,True
17875,False
17876,True
17877,True
17878,True
17879,True
17880,True
17881,True
17882,True
17883,False
17884,True
17885,True
17886,True
17887,True
17888,True
17889,True
17890,True
17891,True
17892,True
17893,True
17894,True
17895,True
17896,True
17897,True
17898,True
17899,True
17900,True
17901,True
17902,False
17903,True
17904,True
17905,True
17906,True
17907,True
17908,False
17909,True
17910,True
17911,False
17912,True
17913,True
17914,True
17915,True
17916,False
17917,True
17918,True
17919,True
17920,True
17921,True
17922,True
17923,True
17924,True
17925,False
17926,True
17927,False
17928,True
17929,True
17930,True
17931,True
17932,True
17933,False
17934,True
17935,False
17936,True
17937,True
17938,True
17939,True
17940,True
17941,True
17942,True
17943,False
17944,True
17945,True
17946,True
17947,True
17948,False
17949,False
17950,True
17951,True
17952,True
17953,True
17954,True
17955,True
17956,False
17957,False
17958,True
17959,False
17960,False
17961,True
17962,False
17963,False
17964,False
17965,True
17966,True
17967,True
17968,True
17969,False
17970,True
17971,True
17972,True
17973,True
17974,True
17975,True
17976,True
17977,False
17978,True
17979,True
17980,True
17981,True
17982,True
17983,True
17984,True
17985,True
17986,True
17987,True
17988,False
17989,True
17990,False
17991,True
17992,True
17993,True
17994,False
17995,True
17996,True
17997,True
17998,True
17999,True
18000,True
18001,False
18002,True
18003,True
18004,True
18005,True
18006,True
18007,False
18008,False
18009,True
18010,True
18011,False
18012,True
18013,True
18014,True
18015,False
18016,False
18017,True
18018,True
18019,True
18020,True
18021,True
18022,True
18023,True
18024,True
18025,True
18026,True
18027,True
18028,True
18029,False
18030,True
18031,True
18032,True
18033,True
18034,True
18035,True
18036,True
18037,True
18038,True
18039,True
18040,True
18041,True
18042,True
18043,True
18044,True
18045,True
18046,False
18047,True
18048,True
18049,False
18050,False
18051,True
18052,True
18053,False
18054,True
18055,True
18056,True
18057,True
18058,False
18059,True
18060,False
18061,False
18062,True
18063,False
18064,True
18065,True
18066,True
18067,True
18068,True
18069,True
18070,True
18071,True
18072,False
18073,True
18074,False
18075,True
18076,True
18077,False
18078,True
18079,False
18080,True
18081,True
18082,True
18083,True
18084,True
18085,False
18086,True
18087,True
18088,True
18089,True
18090,True
18091,True
18092,True
18093,True
18094,True
18095,True
18096,True
18097,True
18098,True
18099,False
18100,True
18101,True
18102,True
18103,True
18104,True
18105,True
18106,False
18107,True
18108,True
18109,True
18110,True
18111,False
18112,True
18113,False
18114,True
18115,True
18116,True
18117,True
18118,False
18119,True
18120,True
18121,True
18122,False
18123,True
18124,False
18125,True
18126,True
18127,True
18128,True
18129,True
18130,True
18131,True
18132,True
18133,True
18134,True
18135,True
18136,False
18137,True
18138,True
18139,True
18140,True
18141,True
18142,False
18143,False
18144,True
18145,True
18146,True
18147,True
18148,False
18149,True
18150,True
18151,True
18152,True
18153,False
18154,True
18155,True
18156,True
18157,False
18158,True
18159,False
18160,True
18161,True
18162,True
18163,True
18164,True
18165,True
18166,True
18167,True
18168,True
18169,True
18170,True
18171,True
18172,True
18173,True
18174,False
18175,True
18176,True
18177,True
18178,True
18179,False
18180,True
18181,True
18182,True
18183,True
18184,False
18185,True
18186,True
18187,True
18188,True
18189,False
18190,True
18191,True
18192,True
18193,True
18194,True
18195,True
18196,True
18197,True
18198,False
18199,True
18200,True
18201,True
18202,True
18203,True
18204,True
18205,True
18206,False
18207,False
18208,True
18209,True
18210,False
18211,True
18212,True
18213,True
18214,True
18215,True
18216,True
18217,True
18218,True
18219,False
18220,True
18221,True
18222,False
18223,True
18224,True
18225,True
18226,True
18227,True
18228,True
18229,True
18230,True
18231,True
18232,True
18233,True
18234,True
18235,False
18236,False
18237,True
18238,True
18239,False
18240,False
18241,False
18242,True
18243,True
18244,False
18245,True
18246,True
18247,False
18248,True
18249,False
18250,True
18251,False
18252,True
18253,True
18254,False
18255,True
18256,True
18257,True
18258,True
18259,False
18260,True
18261,True
18262,True
18263,False
18264,False
18265,True
18266,True
18267,True
18268,True
18269,True
18270,False
18271,False
18272,False
18273,True
18274,False
18275,True
18276,True
18277,False
18278,False
18279,True
18280,True
18281,True
18282,True
18283,True
18284,False
18285,False
18286,True
18287,True
18288,True
18289,True
18290,True
18291,False
18292,True
18293,True
18294,True
18295,True
18296,True
18297,True
18298,False
18299,True
18300,True
18301,False
18302,True
18303,True
18304,False
18305,True
18306,True
18307,True
18308,True
18309,True
18310,True
18311,True
18312,True
18313,False
18314,False
18315,True
18316,True
18317,True
18318,True
18319,False
18320,True
18321,True
18322,True
18323,True
18324,True
18325,True
18326,True
18327,True
18328,True
18329,True
18330,True
18331,True
18332,True
18333,True
18334,True
18335,True
18336,True
18337,True
18338,True
18339,True
18340,True
18341,True
18342,True
18343,False
18344,True
18345,True
18346,True
18347,True
18348,True
18349,True
18350,True
18351,True
18352,True
18353,True
18354,True
18355,True
18356,True
18357,True
18358,True
18359,True
18360,False
18361,True
18362,True
18363,True
18364,True
18365,True
18366,True
18367,True
18368,True
18369,True
18370,True
18371,False
18372,True
18373,False
18374,True
18375,True
18376,False
18377,True
18378,True
18379,False
18380,True
18381,False
18382,True
18383,False
18384,True
18385,True
18386,True
18387,True
18388,True
18389,True
18390,False
18391,False
18392,True
18393,False
18394,True
18395,True
18396,True
18397,False
18398,False
18399,True
18400,True
18401,True
18402,True
18403,True
18404,True
18405,False
18406,True
18407,True
18408,True
18409,True
18410,True
18411,True
18412,True
18413,True
18414,True
18415,True
18416,True
18417,False
18418,False
18419,True
18420,True
18421,True
18422,True
18423,False
18424,True
18425,True
18426,True
18427,True
18428,True
18429,True
18430,False
18431,True
18432,False
18433,True
18434,True
18435,True
18436,True
18437,True
18438,True
18439,False
18440,True
18441,True
18442,True
18443,False
18444,False
18445,False
18446,True
18447,True
18448,True
18449,True
18450,True
18451,True
18452,True
18453,True
18454,True
18455,True
18456,True
18457,True
18458,True
18459,True
18460,True
18461,True
18462,True
18463,True
18464,False
18465,True
18466,True
18467,True
18468,False
18469,False
18470,True
18471,True
18472,True
18473,True
18474,False
18475,True
18476,True
18477,True
18478,True
18479,False
18480,True
18481,True
18482,True
18483,True
18484,True
18485,False
18486,False
18487,False
18488,True
18489,True
18490,True
18491,True
18492,True
18493,True
18494,False
18495,True
18496,True
18497,True
18498,True
18499,True
18500,True
18501,False
18502,True
18503,True
18504,True
18505,True
18506,True
18507,True
18508,True
18509,False
18510,True
18511,True
18512,True
18513,True
18514,True
18515,True
18516,True
18517,True
18518,True
18519,False
18520,True
18521,True
18522,True
18523,True
18524,True
18525,True
18526,True
18527,True
18528,True
18529,True
18530,True
18531,True
18532,True
18533,False
18534,True
18535,True
18536,True
18537,False
18538,True
18539,True
18540,True
18541,True
18542,True
18543,True
18544,True
18545,True
18546,True
18547,True
18548,True
18549,True
18550,False
18551,False
18552,False
18553,True
18554,True
18555,False
18556,True
18557,True
18558,True
18559,True
18560,True
18561,True
18562,True
18563,True
18564,False
18565,True
18566,True
18567,True
18568,False
18569,False
18570,True
18571,True
18572,True
18573,True
18574,True
18575,False
18576,False
18577,True
18578,True
18579,True
18580,True
18581,False
18582,True
18583,False
18584,True
18585,False
18586,True
18587,False
18588,True
18589,True
18590,True
18591,True
18592,True
18593,True
18594,True
18595,True
18596,True
18597,True
18598,False
18599,True
18600,True
18601,True
18602,True
18603,False
18604,True
18605,False
18606,True
18607,True
18608,True
18609,True
18610,True
18611,True
18612,True
18613,True
18614,True
18615,True
18616,True
18617,True
18618,False
18619,True
18620,False
18621,True
18622,True
18623,True
18624,True
18625,False
18626,True
18627,True
18628,True
18629,True
18630,True
18631,True
18632,True
18633,True
18634,True
18635,False
18636,True
18637,False
18638,True
18639,True
18640,False
18641,True
18642,True
18643,True
18644,True
18645,True
18646,True
18647,True
18648,True
18649,False
18650,False
18651,False
18652,True
18653,True
18654,True
18655,True
18656,True
18657,True
18658,True
18659,False
18660,True
18661,True
18662,False
18663,True
18664,False
18665,True
18666,True
18667,True
18668,True
18669,False
18670,True
18671,True
18672,False
18673,True
18674,False
18675,True
18676,True
18677,True
18678,True
18679,True
18680,False
18681,True
18682,True
18683,True
18684,False
18685,True
18686,True
18687,True
18688,True
18689,True
18690,True
18691,True
18692,True
18693,True
18694,True
18695,True
18696,True
18697,False
18698,True
18699,True
18700,True
18701,True
18702,True
18703,True
18704,True
18705,True
18706,True
18707,True
18708,True
18709,True
18710,True
18711,True
18712,True
18713,True
18714,False
18715,True
18716,True
18717,True
18718,False
18719,True
18720,False
18721,True
18722,True
18723,True
18724,False
18725,True
18726,True
18727,True
18728,True
18729,True
18730,True
18731,True
18732,False
18733,True
18734,True
18735,True
18736,False
18737,True
18738,True
18739,True
18740,False
18741,True
18742,True
18743,False
18744,True
18745,True
18746,True
18747,True
18748,True
18749,True
18750,True
18751,True
18752,True
18753,True
18754,True
18755,True
18756,False
18757,True
18758,False
18759,True
18760,False
18761,False
18762,True
18763,True
18764,True
18765,True
18766,True
18767,True
18768,True
18769,False
18770,False
18771,False
18772,True
18773,True
18774,True
18775,True
18776,True
18777,True
18778,False
18779,True
18780,True
18781,True
18782,True
18783,False
18784,True
18785,True
18786,True
18787,False
18788,True
18789,True
18790,True
18791,True
18792,True
18793,True
18794,False
18795,True
18796,False
18797,True
18798,False
18799,False
18800,True
18801,False
18802,True
18803,True
18804,True
18805,True
18806,True
18807,True
18808,True
18809,True
18810,True
18811,True
18812,True
18813,False
18814,True
18815,True
18816,True
18817,False
18818,True
18819,True
18820,False
18821,True
18822,True
18823,True
18824,False
18825,False
18826,True
18827,True
18828,True
18829,True
18830,True
18831,True
18832,False
18833,False
18834,False
18835,False
18836,True
18837,False
18838,True
18839,False
18840,False
18841,True
18842,True
18843,False
18844,True
18845,True
18846,True
18847,False
18848,False
18849,True
18850,True
18851,True
18852,True
18853,True
18854,True
18855,True
18856,True
18857,False
18858,False
18859,True
18860,True
18861,True
18862,True
18863,True
18864,True
18865,True
18866,True
18867,True
18868,False
18869,False
18870,True
18871,True
18872,True
18873,False
18874,True
18875,True
18876,True
18877,True
18878,True
18879,True
18880,True
18881,True
18882,True
18883,True
18884,True
18885,True
18886,True
18887,True
18888,True
18889,False
18890,True
18891,True
18892,True
18893,True
18894,False
18895,True
18896,False
18897,True
18898,True
18899,True
18900,True
18901,False
18902,True
18903,True
18904,False
18905,True
18906,False
18907,True
18908,True
18909,True
18910,True
18911,True
18912,True
18913,True
18914,True
18915,False
18916,True
18917,False
18918,False
18919,True
18920,True
18921,True
18922,True
18923,False
18924,True
18925,True
18926,True
18927,False
18928,True
18929,True
18930,True
18931,True
18932,True
18933,True
18934,True
18935,True
18936,False
18937,True
18938,True
18939,False
18940,True
18941,True
18942,True
18943,True
18944,True
18945,True
18946,True
18947,True
18948,False
18949,True
18950,True
18951,True
18952,True
18953,True
18954,False
18955,True
18956,True
18957,True
18958,False
18959,False
18960,True
18961,False
18962,False
18963,True
18964,False
18965,False
18966,True
18967,True
18968,False
18969,False
18970,True
18971,True
18972,True
18973,True
18974,True
18975,True
18976,True
18977,True
18978,True
18979,True
18980,True
18981,False
18982,False
18983,True
18984,True
18985,False
18986,False
18987,False
18988,True
18989,True
18990,False
18991,True
18992,True
18993,True
18994,False
18995,True
18996,True
18997,True
18998,True
18999,True
19000,False
19001,False
19002,True
19003,False
19004,True
19005,True
19006,False
19007,True
19008,True
19009,True
19010,False
19011,True
19012,False
19013,True
19014,True
19015,True
19016,True
19017,True
19018,False
19019,False
19020,False
19021,True
19022,False
19023,False
19024,True
19025,True
19026,True
19027,True
19028,True
19029,True
19030,True
19031,True
19032,False
19033,True
19034,True
19035,True
19036,True
19037,True
19038,True
19039,True
19040,True
19041,False
19042,True
19043,True
19044,True
19045,True
19046,True
19047,True
19048,False
19049,True
19050,True
19051,False
19052,True
19053,False
19054,True
19055,False
19056,True
19057,True
19058,True
19059,True
19060,True
19061,True
19062,True
19063,True
19064,False
19065,True
19066,False
19067,True
19068,True
19069,True
19070,True
19071,False
19072,True
19073,True
19074,True
19075,True
19076,True
19077,True
19078,False
19079,True
19080,False
19081,False
19082,True
19083,False
19084,True
19085,False
19086,True
19087,False
19088,False
19089,True
19090,True
19091,True
19092,True
19093,False
19094,False
19095,True
19096,True
19097,True
19098,True
19099,True
19100,True
19101,True
19102,True
19103,True
19104,True
19105,True
19106,True
19107,True
19108,True
19109,True
19110,True
19111,True
19112,True
19113,True
19114,True
19115,False
19116,True
19117,True
19118,True
19119,True
19120,False
19121,False
19122,False
19123,True
19124,True
19125,False
19126,True
19127,True
19128,True
19129,False
19130,True
19131,True
19132,True
19133,True
19134,True
19135,False
19136,False
19137,True
19138,False
19139,True
19140,True
19141,False
19142,True
19143,True
19144,True
19145,False
19146,True
19147,False
19148,True
19149,True
19150,True
19151,True
19152,True
19153,False
19154,False
19155,False
19156,True
19157,False
19158,False
19159,True
19160,True
19161,True
19162,True
19163,True
19164,True
19165,True
19166,True
19167,False
19168,True
19169,False
19170,True
19171,True
19172,True
19173,True
19174,False
19175,False
19176,False
19177,True
19178,False
19179,True
19180,True
19181,False
19182,True
19183,True
19184,True
19185,True
19186,False
19187,True
19188,True
19189,False
19190,True
19191,True
19192,False
19193,False
19194,False
19195,True
19196,False
19197,True
19198,False
19199,True
19200,False
19201,False
19202,True
19203,False
19204,True
19205,True
19206,True
19207,True
19208,False
19209,True
19210,False
19211,True
19212,True
19213,False
19214,True
19215,False
19216,True
19217,True
19218,True
19219,True
19220,True
19221,True
19222,True
19223,False
19224,True
19225,True
19226,True
19227,True
19228,True
19229,True
19230,False
19231,True
19232,True
19233,True
19234,True
19235,True
19236,True
19237,True
19238,True
19239,True
19240,True
19241,True
19242,True
19243,True
19244,True
19245,True
19246,False
19247,True
19248,True
19249,True
19250,True
19251,True
19252,False
19253,False
19254,False
19255,True
19256,True
19257,True
19258,True
19259,False
19260,False
19261,True
19262,False
19263,True
19264,True
19265,True
19266,False
19267,True
19268,False
19269,True
19270,True
19271,True
19272,True
19273,True
19274,True
19275,True
19276,False
19277,True
19278,True
19279,False
19280,True
19281,True
19282,False
19283,False
19284,True
19285,True
19286,False
19287,True
19288,True
19289,False
19290,True
19291,False
19292,True
19293,True
19294,True
19295,True
19296,False
19297,False
19298,False
19299,True
19300,False
19301,True
19302,True
19303,False
19304,True
19305,True
19306,True
19307,True
19308,False
19309,True
19310,True
19311,False
19312,True
19313,True
19314,False
19315,False
19316,False
19317,True
19318,False
19319,True
19320,False
19321,True
19322,False
19323,False
19324,True
19325,False
19326,True
19327,True
19328,True
19329,True
19330,False
19331,True
19332,False
19333,True
19334,True
19335,False
19336,True
19337,False
19338,True
19339,True
19340,True
19341,False
19342,False
19343,True
19344,True
19345,True
19346,False
19347,True
19348,False
19349,True
19350,False
19351,True
19352,True
19353,False
19354,True
19355,True
19356,False
19357,True
19358,False
19359,True
19360,True
19361,True
19362,False
19363,False
19364,True
19365,False
19366,True
19367,True
19368,True
19369,True
19370,True
19371,True
19372,False
19373,True
19374,True
19375,True
19376,True
19377,True
19378,True
19379,False
19380,True
19381,True
19382,True
19383,True
19384,False
19385,False
19386,False
19387,False
19388,False
19389,True
19390,True
19391,True
19392,True
19393,True
19394,False
19395,True
19396,True
19397,True
19398,True
19399,True
19400,True
19401,True
19402,True
19403,True
19404,True
19405,False
19406,True
19407,True
19408,True
19409,False
19410,True
19411,True
19412,False
19413,True
19414,True
19415,True
19416,True
19417,True
19418,False
19419,True
19420,True
19421,False
19422,True
19423,False
19424,True
19425,True
19426,True
19427,True
19428,False
19429,False
19430,True
19431,True
19432,True
19433,False
19434,True
19435,False
19436,True
19437,True
19438,True
19439,True
19440,True
19441,False
19442,False
19443,True
19444,True
19445,True
19446,False
19447,True
19448,True
19449,True
19450,False
19451,True
19452,True
19453,False
19454,False
19455,True
19456,True
19457,True
19458,False
19459,True
19460,False
19461,True
19462,False
19463,True
19464,True
19465,False
19466,True
19467,True
19468,False
19469,True
19470,False
19471,True
19472,True
19473,True
19474,False
19475,False
19476,True
19477,False
19478,True
19479,True
19480,True
19481,True
19482,True
19483,True
19484,False
19485,True
19486,True
19487,True
19488,True
19489,True
19490,True
19491,False
19492,True
19493,True
19494,True
19495,True
19496,False
19497,False
19498,False
19499,False
19500,False
19501,True
19502,True
19503,True
19504,False
19505,False
19506,True
19507,True
19508,True
19509,True
19510,True
19511,True
19512,True
19513,False
19514,False
19515,True
19516,False
19517,True
19518,True
19519,True
19520,True
19521,True
19522,False
19523,True
19524,False
19525,False
19526,False
19527,False
19528,True
19529,True
19530,False
19531,True
19532,True
19533,True
19534,True
19535,True
19536,True
19537,True
19538,True
19539,True
19540,True
19541,True
19542,True
19543,True
19544,True
19545,True
19546,True
19547,True
19548,False
19549,True
19550,True
19551,True
19552,False
19553,True
19554,False
19555,True
19556,True
19557,False
19558,False
19559,True
19560,True
19561,True
19562,True
19563,True
19564,True
19565,True
19566,True
19567,True
19568,True
19569,True
19570,True
19571,True
19572,True
19573,True
19574,True
19575,False
19576,True
19577,True
19578,True
19579,True
19580,True
19581,True
19582,True
19583,True
19584,True
19585,True
19586,True
19587,True
19588,False
19589,True
19590,True
19591,True
19592,True
19593,True
19594,False
19595,True
19596,True
19597,True
19598,True
19599,True
19600,True
19601,False
19602,True
19603,False
19604,False
19605,False
19606,True
19607,False
19608,True
19609,True
19610,True
19611,True
19612,True
19613,False
19614,True
19615,False
19616,True
19617,True
19618,True
19619,False
19620,True
19621,False
19622,False
19623,True
19624,True
19625,True
19626,True
19627,True
19628,True
19629,True
19630,False
19631,False
19632,True
19633,False
19634,True
19635,True
19636,True
19637,True
19638,True
19639,False
19640,True
19641,False
19642,False
19643,False
19644,False
19645,True
19646,True
19647,False
19648,True
19649,True
19650,True
19651,True
19652,True
19653,True
19654,True
19655,True
19656,True
19657,True
19658,True
19659,True
19660,True
19661,True
19662,True
